,territory_code,reassigned_cluster,average_income,total_price,average_income_real,total_price_real,household_code,year,base_income_2020,base_price_2020,base_income_2020_real,base_price_2020_real,base_count_2020,income_pct_change,price_pct_change,count_pct_change
123,43,3,760689.1428571428,299420.85714285716,531950.4495504496,209385.21478521478,14,2023,729990.4545454546,187684.9090909091,729990.4545454546,187684.9090909091,11.0,-27.13,11.56,27.27
124,43,3,743929.2777777778,328950.8,479954.37275985663,212226.32258064515,15,2024,729990.4545454546,187684.9090909091,729990.4545454546,187684.9090909091,11.0,-34.25,13.08,36.36
125,47,1,276566.2826086957,150021.8260869565,276566.2826086957,150021.8260869565,23,2020,276566.2826086957,150021.8260869565,276566.2826086957,150021.8260869565,23.0,0.0,0.0,0.0
126,47,1,332649.8297101449,164498.26086956522,308009.1015834675,152313.20450885667,23,2021,276566.2826086957,150021.8260869565,276566.2826086957,150021.8260869565,23.0,11.37,1.53,0.0
127,47,1,331069.31159420294,210094.30434782608,254668.7012263099,161611.0033444816,23,2022,276566.2826086957,150021.8260869565,276566.2826086957,150021.8260869565,23.0,-7.92,7.72,0.0
128,47,1,321894.45238095237,257883.7857142857,225101.01565101565,180338.3116883117,14,2023,276566.2826086957,150021.8260869565,276566.2826086957,150021.8260869565,23.0,-18.61,20.21,-39.13
129,47,1,325561.11742424243,235919.81818181818,210039.4305962854,152206.33431085042,22,2024,276566.2826086957,150021.8260869565,276566.2826086957,150021.8260869565,23.0,-24.05,1.46,-4.35
130,47,2,318917.0,214364.0,318917.0,214364.0,1,2020,318917.0,214364.0,318917.0,214364.0,1.0,0.0,0.0,0.0
131,47,2,376149.0,312172.25,289345.3846153846,240132.5,4,2022,318917.0,214364.0,318917.0,214364.0,1.0,-9.27,12.02,300.0
132,47,2,356457.3958333333,360088.125,249270.9061771562,251809.87762237762,16,2023,318917.0,214364.0,318917.0,214364.0,1.0,-21.84,17.47,1500.0
133,47,2,378403.1875,352448.25,244131.0887096774,227385.96774193548,4,2024,318917.0,214364.0,318917.0,214364.0,1.0,-23.45,6.07,300.0
134,47,3,590385.7708333334,175473.125,590385.7708333334,175473.125,8,2020,590385.7708333334,175473.125,590385.7708333334,175473.125,8.0,0.0,0.0,0.0
135,47,3,646990.5833333334,175523.88888888888,599065.3549382716,162522.11934156378,9,2021,590385.7708333334,175473.125,590385.7708333334,175473.125,8.0,1.47,-7.38,12.5
